,fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
1084,ISIC_0012209,0.5242686,0.48539063,0.63397604,0.584668,0.41470852,0.40953526,0.5961566,0.56668526,0.17407719790935516,0.07368976,0.046919048,0.07174066,0.057872653
1085,ISIC_0012211,0.37533244,0.3651953,0.64827126,0.62949216,0.37537724,0.37236038,0.6660208,0.6465328,0.8592535257339478,0.008897185,0.012102842,0.017704755,0.009875536
1086,ISIC_0012212,0.41422874,0.43791014,0.60106385,0.5670703,0.4291358,0.4246927,0.6126152,0.5860712,0.7039540410041809,0.013229191,0.0028917193,0.003355682,0.032218337
1087,ISIC_0012213,0.45345744,0.43791017,0.58577126,0.5308789,0.42785951,0.43216473,0.55394846,0.5625607,0.48132482171058655,0.028710365,0.012968153,0.0062248707,0.037427217
1088,ISIC_0012214,0.42054522,0.43625,0.57014626,0.62716794,0.42162514,0.43446565,0.5831057,0.5970714,0.7718950510025024,0.007019669,0.015940428,0.011879504,0.028312176
1089,ISIC_0012217,0.23470744,0.266582,0.67952126,0.6397852,0.28859973,0.2725659,0.6696099,0.65456223,0.8151320815086365,0.021990478,0.010380477,0.06380364,0.008793175
1090,ISIC_0012224,0.25583023,0.36499572,0.5284515,0.64036715,0.29694128,0.368145,0.55014646,0.62309986,0.7321946024894714,0.031403005,0.007059008,0.019416094,0.020416558
1091,ISIC_0012227,0.23624067,0.2229964,0.6900653,0.75625163,0.23165207,0.29393786,0.68441945,0.71729404,0.7777569890022278,0.0051172376,0.015991926,0.0010572672,0.109899044
1092,ISIC_0012228,0.35121268,0.42585257,0.5757929,0.65249187,0.35566443,0.4325418,0.5659348,0.6383646,0.8501186370849609,0.0027031898,0.0037190318,0.014309883,0.020816475
1093,ISIC_0012230,0.40625,0.4482367,0.5545709,0.56225586,0.39816564,0.44525582,0.56163055,0.5960838,0.6856422424316406,0.0005123615,0.015423536,0.0151439905,0.03680885
1094,ISIC_0012232,0.44542912,0.42235506,0.6639459,0.5830078,0.41740805,0.43084866,0.64232594,0.6159008,0.6404754519462585,0.024820507,0.020693302,0.006401092,0.0243994
1095,ISIC_0012233,0.4298041,0.47411835,0.59375,0.65552306,0.41638237,0.5013923,0.60684806,0.6862499,0.6366541385650635,0.00016182661,0.029000401,0.026519775,0.003452897
1096,ISIC_0012235,0.3829291,0.4482367,0.609375,0.6245117,0.35697436,0.43513328,0.6170867,0.6662192,0.6639702320098877,0.009121507,0.014302015,0.033666432,0.05481088
1097,ISIC_0012237,0.3516791,0.4067328,0.765625,0.6245117,0.3635465,0.37873918,0.6797619,0.6429625,0.6568263173103333,0.036997855,0.0047714114,0.09773052,0.046444416
1098,ISIC_0012238,0.3770989,0.4051006,0.6508862,0.66205174,0.3659578,0.42204884,0.61781234,0.6345499,0.7033365368843079,0.022107482,0.005276799,0.021932751,0.044450045
1099,ISIC_0012245,0.29314366,0.32792202,0.6900653,0.70682,0.3208932,0.35177773,0.6401609,0.62667453,0.5835373997688293,0.011077464,0.028144866,0.077653944,0.104001194
1100,ISIC_0012246,0.30480412,0.28222108,0.6483209,0.61401916,0.3150174,0.30706635,0.62002224,0.6248386,0.7982226610183716,0.00904268,0.017832339,0.03851196,0.014025837
1101,ISIC_0012250,0.3673537,0.3861133,0.546875,0.5361914,0.38601947,0.41629997,0.5285856,0.5629538,0.5555337071418762,0.00018820167,0.02847454,0.036955148,0.003424257
1102,ISIC_0012253,0.390625,0.3185953,0.6639459,0.65552306,0.39170188,0.3780282,0.6562931,0.66990954,0.7655698657035828,0.003287971,0.0369097,0.008729696,0.04504645
1103,ISIC_0012257,0.4375,0.42235506,0.6483209,0.60888946,0.43036819,0.41944686,0.6419995,0.6164477,0.8895886540412903,0.0067266226,0.0023249984,0.00081038475,0.010466427
1104,ISIC_0012259,0.3829291,0.4379773,0.578125,0.6399008,0.3973461,0.4780187,0.5742177,0.65525335,0.6794564723968506,0.0052548647,0.027696967,0.018324345,0.02468884
1105,ISIC_0012260,0.43783244,0.3861133,0.58577126,0.55179685,0.4549995,0.42099166,0.570069,0.53716284,0.5451549291610718,0.0007324219,0.01012218,0.03286931,0.049512386
1106,ISIC_0012261,0.36030784,0.4598951,0.5426772,0.6601864,0.29147124,0.37547913,0.5903527,0.66852486,0.41699421405792236,0.0105805695,0.03803879,0.11651209,0.09275442
1107,ISIC_0012263,0.36567163,0.49766833,0.55760264,0.68630123,0.36645275,0.47163615,0.5431331,0.648873,0.6545538306236267,0.0068442225,0.031730175,0.015250683,0.01139608
1108,ISIC_0012268,0.3698694,0.41722536,0.5095616,0.6571552,0.3479754,0.42018414,0.568174,0.6596222,0.6228547096252441,0.018359184,0.0027128458,0.080506414,0.0004917979
1109,ISIC_0012271,0.39855412,0.56248903,0.5858209,0.6814047,0.36899993,0.45415658,0.5722897,0.656504,0.34693318605422974,0.021542668,0.066616595,0.01602298,0.08343172
1110,ISIC_0012274,0.3986037,0.4276172,0.625,0.62949216,0.35663265,0.36307126,0.67821664,0.6468521,0.5007566809654236,0.005622804,0.023593009,0.095187694,0.08190584
1111,ISIC_0012278,0.4644282,0.4415625,0.58577126,0.55544925,0.4101335,0.4158326,0.61383414,0.6072216,0.3543785512447357,0.0131159425,0.013021231,0.082357556,0.07750225
1112,ISIC_0012281,0.42024255,0.43494612,0.5727612,0.5559603,0.39821142,0.4633045,0.5731395,0.64466023,0.3919017016887665,0.010826409,0.05852917,0.02240944,0.060341567
1113,ISIC_0012282,0.4298041,0.3964734,0.65625,0.6245117,0.3823169,0.3526457,0.6566766,0.6213303,0.6839520335197449,0.023530304,0.023504555,0.04791379,0.040646315
1114,ISIC_0012284,0.26595744,0.34460938,0.63264626,0.67099607,0.26251033,0.29312563,0.6473123,0.67906374,0.8058346509933472,0.0056094527,0.021708041,0.018113136,0.059551418
1115,ISIC_0012285,0.4714096,0.46248046,0.59674203,0.5923047,0.38280183,0.37069154,0.6470453,0.6266213,0.24056367576122284,0.019152224,0.028736144,0.13891104,0.12610552
1116,ISIC_0012290,0.14095744,0.16796875,0.88264626,0.8316992,0.10323334,0.19241649,0.86514294,0.78817487,0.8381275534629822,0.0276137,0.009538293,0.020220757,0.067972064
1117,ISIC_0012291,0.29081157,0.3682601,0.6928638,0.70215666,0.29271924,0.337395,0.6579859,0.6727477,0.7642465829849243,0.016485095,0.030137002,0.036785573,0.0014560819
1118,ISIC_0012294,0.4192154,0.3482617,0.6961436,0.6517383,0.42207098,0.33929497,0.69444454,0.6153723,0.8411480784416199,0.00057822466,0.022666365,0.004554659,0.027399242
1119,ISIC_0012298,0.32042912,0.4379773,0.6483209,0.6660156,0.32362744,0.37504762,0.6754564,0.66930574,0.7101186513900757,0.015166938,0.029819787,0.023937166,0.06621981
1120,ISIC_0012299,0.29720744,0.33929688,0.703125,0.7178125,0.2512555,0.34503675,0.6822666,0.69435346,0.7925829291343689,0.033405185,0.008859575,0.025093526,0.029198885
1121,ISIC_0012303,0.4767287,0.4120117,0.65625,0.5415039,0.4569366,0.40361515,0.61520755,0.52626085,0.5893106460571289,0.030417264,0.0118198395,0.021250337,0.0068464875
1122,ISIC_0012309,0.33605412,0.43261445,0.49207088,0.60888946,0.32350874,0.44878626,0.49464267,0.59331954,0.7593282461166382,0.004986793,0.00030094385,0.015117168,0.03174174
1123,ISIC_0012311,0.30884308,0.4053711,0.63962764,0.6198633,0.33942258,0.37994745,0.5711177,0.5962901,0.5755926370620728,0.018965214,0.024498403,0.09908944,0.0018504858
1124,ISIC_0012318,0.28922874,0.49501953,0.53889626,0.6660156,0.3480398,0.43114567,0.6091091,0.68319345,0.4301621615886688,0.064511955,0.023348033,0.0114017725,0.08105168
1125,ISIC_0012320,0.3829787,0.4223047,0.59375,0.60359377,0.3962821,0.43155125,0.5638209,0.6064586,0.7447912693023682,0.008312821,0.0060557127,0.0432325,0.0063817203
1126,ISIC_0012322,0.42220744,0.37548828,0.546875,0.5723828,0.40300378,0.4089084,0.5548043,0.5772741,0.6853997707366943,0.005637169,0.019155681,0.027132988,0.02852884
1127,ISIC_0012324,0.37533244,0.4169922,0.609375,0.6245117,0.3415277,0.36083728,0.6075091,0.61262107,0.6476816534996033,0.017835349,0.03402278,0.03193882,0.044264257
1128,ISIC_0012325,0.2805851,0.36951172,0.67386967,0.6198633,0.32382557,0.29403496,0.6674048,0.6451275,0.6463357210159302,0.018387794,0.025106281,0.049705356,0.10074097
1129,ISIC_0012329,0.3480718,0.37216797,0.6648936,0.6783008,0.4030617,0.3893848,0.6617783,0.6213649,0.6187357902526855,0.02593726,0.019859552,0.05810523,0.07415274
1130,ISIC_0012332,0.37533244,0.43791017,0.63264626,0.6763086,0.38288715,0.42361253,0.6264895,0.6548287,0.8150063753128052,0.00069898367,0.017888725,0.0137114525,0.0071822107
1131,ISIC_0012333,0.42220744,0.43791017,0.578125,0.55179685,0.45822176,0.43434015,0.5874778,0.57325363,0.6188158392906189,0.02268356,0.008943379,0.026661515,0.025026798
1132,ISIC_0012334,0.39095744,0.3290039,0.58577126,0.54648435,0.39229715,0.35564506,0.59873575,0.56682307,0.7527357935905457,0.0071521103,0.023489922,0.011624783,0.006302446
1133,ISIC_0012338,0.4454787,0.4066992,0.65625,0.55179685,0.44661647,0.41311312,0.59471315,0.55763215,0.6529185175895691,0.030199528,0.006124586,0.06267461,0.0005786121
1134,ISIC_0012339,0.24235372,0.18888672,0.78125,0.7696094,0.26781482,0.24008939,0.74574167,0.689296,0.6859930157661438,0.0050235987,0.014555335,0.060969412,0.13151607
1135,ISIC_0012342,0.29127797,0.36942592,0.6061101,0.7086854,0.37202033,0.38473132,0.58260345,0.61597294,0.4558666944503784,0.028617859,0.0387035,0.104249,0.10801786
1136,ISIC_0012348,0.34474733,0.38976562,0.74700797,0.66568357,0.36400303,0.35119635,0.727893,0.71175927,0.7080541849136353,7.0393085e-05,0.0037531853,0.03837067,0.08464497
1137,ISIC_0012351,0.46908244,0.4066992,0.640625,0.5723828,0.3908075,0.3784004,0.6505784,0.6422952,0.4145403206348419,0.034160793,0.02080679,0.088228315,0.0982112
1138,ISIC_0012359,0.27859044,0.18490234,0.7982048,0.7725977,0.352053,0.31724715,0.6398773,0.6186341,0.28405624628067017,0.042432457,0.010809362,0.23179,0.2863084
1139,ISIC_0012360,0.4454787,0.4223047,0.609375,0.6968945,0.42294806,0.4420486,0.60726553,0.66541404,0.7220755219459534,0.012320042,0.0058683157,0.020421177,0.05122441
1140,ISIC_0012363,0.31856343,0.38528132,0.55083954,0.6690468,0.31066895,0.39600784,0.55686164,0.6555361,0.8669496178627014,0.00093621016,0.0013921261,0.013916582,0.024237216
1141,ISIC_0012374,0.3986037,0.3861133,0.625,0.59828126,0.4240896,0.41019514,0.60760206,0.60039914,0.7126620411872864,0.0040439963,0.013099849,0.042883843,0.021963984
1142,ISIC_0012376,0.45345744,0.44820312,0.5625,0.52589846,0.4520893,0.4386073,0.5507827,0.526744,0.7861320972442627,0.0065427423,0.0043751,0.010349184,0.010441363
1143,ISIC_0012377,0.37200797,0.40703124,0.66389626,0.6902539,0.32415357,0.3489331,0.6875175,0.6810914,0.6483688354492188,0.012116551,0.03363031,0.071475655,0.04893565
1144,ISIC_0012378,0.4611037,0.4169922,0.609375,0.5361914,0.45867032,0.4213619,0.6072497,0.56221974,0.768734335899353,0.0022793412,0.015199035,0.0003080666,0.02165863
1145,ISIC_0012379,0.17586437,0.17892578,0.8474069,0.80546874,0.24656194,0.27517408,0.7395565,0.7021097,0.5002301335334778,0.018576443,0.0035553873,0.17854798,0.19960731
1146,ISIC_0012381,0.33144948,0.35623047,0.73271275,0.6178711,0.35505113,0.38333535,0.6242734,0.6068658,0.5731545686721802,0.042418838,0.008049816,0.13204098,0.038110167
1147,ISIC_0012382,0.21110372,0.18888672,0.8125,0.73839843,0.21450236,0.23094699,0.826434,0.7324532,0.8886642456054688,0.008666337,0.018057555,0.010535419,0.04800552
1148,ISIC_0012384,0.3516791,0.34960663,0.59375,0.5466336,0.34881806,0.34277028,0.6272257,0.6026927,0.6589968800544739,0.015307337,0.024611384,0.03633672,0.06289548
1149,ISIC_0012386,0.23570478,0.1716211,0.8387633,0.81044924,0.23903582,0.20301214,0.8838935,0.8156011,0.8757203221321106,0.0242306,0.018271446,0.041799128,0.026239157
1150,ISIC_0012390,0.28490692,0.37183595,0.79355055,0.6231836,0.32967442,0.32724,0.6977697,0.62192917,0.6380876302719116,0.025506675,0.022925198,0.14054835,0.043341517
1151,ISIC_0012391,0.44680852,0.37615234,0.62101066,0.5723828,0.4015351,0.36008415,0.6244603,0.5667786,0.7055867910385132,0.020911872,0.010836214,0.048723042,0.010463983
1152,ISIC_0012397,0.3516791,0.31323242,0.640625,0.5932672,0.33343586,0.34624216,0.61172915,0.6206987,0.6902548670768738,0.023569524,0.030220628,0.0106526315,0.0055782497
1153,ISIC_0012406,0.4375,0.46385896,0.53101677,0.5466336,0.42998722,0.44492835,0.5422986,0.54206634,0.6445596218109131,0.0018845499,0.01174894,0.018794626,0.0143633485
1154,ISIC_0012413,0.4611037,0.4169922,0.640625,0.6138867,0.4352269,0.4239579,0.63757336,0.61566806,0.8248842358589172,0.0144642,0.0043735504,0.022825181,0.005184382
1155,ISIC_0012415,0.44980052,0.44421875,0.57081115,0.55046874,0.45441988,0.4539111,0.5671135,0.5450437,0.7981474995613098,0.0004608631,0.0021336377,0.008316994,0.015117377
1156,ISIC_0012416,0.22877797,0.19431673,0.7807836,0.6641503,0.21605653,0.2605188,0.68351287,0.71231514,0.6395074129104614,0.054996073,0.057183444,0.08454931,0.0180372
1157,ISIC_0012433,0.40757978,0.36121094,0.65392286,0.62550783,0.41416398,0.33138826,0.68110716,0.63435674,0.7669241428375244,0.016884208,0.010486901,0.02060011,0.038671583
1158,ISIC_0012435,0.42220744,0.3705078,0.64827126,0.55677736,0.4404237,0.4053648,0.6228058,0.5672527,0.6271942257881165,0.003624618,0.022666156,0.04368174,0.024381667
1159,ISIC_0012442,0.35970744,0.38080078,0.625,0.6138867,0.3811186,0.3745719,0.6451084,0.5949687,0.770412266254425,0.020759761,0.012573451,0.0013027489,0.012689143
1160,ISIC_0012445,0.40438432,0.42258823,0.5890858,0.6319731,0.3880253,0.37410444,0.6293276,0.6237399,0.6014901995658875,0.011941403,0.02835852,0.05660078,0.0402506
1161,ISIC_0012450,0.4375,0.38598084,0.609375,0.56738555,0.4143294,0.39714012,0.59552455,0.56068397,0.7388554811477661,0.01851052,0.002228856,0.00932014,0.01786086
1162,ISIC_0012452,0.4141791,0.4482367,0.640625,0.57764494,0.412893,0.4117242,0.60670465,0.57222384,0.6530974507331848,0.017603219,0.020966798,0.03263426,0.031091392
1163,ISIC_0012453,0.44542912,0.47411835,0.6326959,0.6399008,0.44169343,0.4744857,0.6077212,0.6465468,0.8190390467643738,0.014355183,0.0035066605,0.021239012,0.006278634
1164,ISIC_0012455,0.41422874,0.34460938,0.67952126,0.52058595,0.41107062,0.3651937,0.63844156,0.5685402,0.5997810959815979,0.022118926,0.034269303,0.037921578,0.027369946
1165,ISIC_0012459,0.43484044,0.33664063,0.68583775,0.605918,0.40463376,0.37014937,0.64615095,0.6258971,0.6263171434402466,0.03494674,0.026743919,0.009480119,0.0135296285
1166,ISIC_0012460,0.45345744,0.44820312,0.5625,0.5830078,0.44634116,0.46698475,0.54166293,0.55617785,0.5127237439155579,0.013976693,0.004024148,0.013720781,0.04561159
1167,ISIC_0012464,0.40088618,0.38621402,0.5550373,0.5415039,0.27701122,0.3355406,0.66781527,0.65301406,0.19292496144771576,0.005548507,0.030418366,0.23665291,0.16218358
1168,ISIC_0012469,0.2651586,0.24234934,0.73227614,0.72337496,0.27390552,0.32281446,0.6134051,0.70792246,0.5818459987640381,0.055062056,0.032506317,0.12761796,0.09591764
1169,ISIC_0012473,0.25769588,0.38388234,0.7140858,0.77210706,0.28356114,0.36564767,0.58953464,0.70724654,0.5413374900817871,0.04934299,0.041547596,0.15041643,0.046625853
1170,ISIC_0012475,0.25769588,0.39087737,0.61777055,0.70682,0.28297997,0.34674984,0.63298064,0.70085067,0.7748401761054993,0.020247072,0.025048435,0.01007399,0.03815818
1171,ISIC_0012478,0.375,0.33398438,0.71875,0.6660156,0.3309415,0.3162269,0.6483149,0.63797736,0.6238846182823181,0.057246804,0.02289787,0.026376605,0.010280788
1172,ISIC_0012481,0.46525186,0.4913728,0.5436101,0.5844068,0.4515851,0.47876737,0.5442217,0.5674088,0.623659074306488,0.0065276027,0.014801681,0.014278352,0.0043925643
1173,ISIC_0012487,0.36070478,0.39740235,0.6256649,0.63214844,0.41419244,0.41015548,0.64348197,0.60345393,0.6226324439048767,0.03565237,0.007970691,0.03567058,0.04144764
1174,ISIC_0012489,0.4011194,0.31672993,0.7154851,0.69632745,0.4058165,0.3625552,0.6255755,0.59507316,0.4281621277332306,0.042606294,0.02771449,0.0946067,0.14707956
1175,ISIC_0012494,0.41231343,0.30950174,0.70662314,0.5657534,0.4052938,0.34580004,0.6859822,0.60525674,0.6835649609565735,0.013830245,0.037900835,0.013621271,0.0032050312
1176,ISIC_0012495,0.4298041,0.3703586,0.578125,0.52075195,0.44279292,0.44014114,0.5736835,0.56352276,0.3779788911342621,0.004273653,0.05627668,0.017430335,0.027011752
1177,ISIC_0012496,0.3516791,0.35473633,0.578125,0.556893,0.37599137,0.36144271,0.60381705,0.5770641,0.7130653262138367,0.025002182,0.013438761,0.0013797581,0.013464719
1178,ISIC_0012501,0.35237873,0.18475685,0.73507464,0.67883986,0.31134027,0.27725917,0.70061964,0.67245686,0.6703169941902161,0.037746727,0.043059677,0.006583452,0.09888533
1179,ISIC_0012503,0.375,0.46898866,0.625,0.6711453,0.39438045,0.4500707,0.5683934,0.6477418,0.577724814414978,0.01861307,0.021160722,0.07598704,0.0044855773
1180,ISIC_0012506,0.375,0.46898866,0.5076959,0.5830078,0.38817406,0.46384332,0.50447303,0.57615006,0.791875958442688,0.004975587,0.006001532,0.01639694,0.0017124116
1181,ISIC_0012508,0.109375,0.3703586,0.3826959,0.56225586,0.23391949,0.39043504,0.51369774,0.6047304,0.2943275570869446,0.12777317,0.03127551,0.006457329,0.022398114
1182,ISIC_0012511,0.3048041,0.55199647,0.578125,0.7126492,0.35755265,0.52112055,0.5308678,0.6920577,0.49267783761024475,0.002745688,0.02573371,0.100005746,0.010284424
1183,ISIC_0012512,0.30433768,0.34517643,0.58931905,0.7142814,0.3247624,0.3538009,0.60166484,0.7037761,0.8454102277755737,0.016385257,0.0009403825,0.008078933,0.019129723
1184,ISIC_0012516,0.30480412,0.27709138,0.6639459,0.5932672,0.34584773,0.31888467,0.63114786,0.63570225,0.6229187250137329,0.0041227937,0.04211417,0.07384166,0.0006417632
1185,ISIC_0012517,0.35097948,0.2850191,0.646222,0.61308646,0.31925333,0.35756612,0.6108822,0.6695821,0.5468044877052307,0.033532947,0.06452134,0.003613621,0.016051352
1186,ISIC_0012518,0.14668843,0.29201412,0.54477614,0.6944621,0.28771442,0.37374732,0.6024589,0.6773181,0.439071923494339,0.09935439,0.0322946,0.08334324,0.09887722
1187,ISIC_0012520,0.3125,0.43261445,0.5701959,0.6245117,0.3234199,0.4104285,0.57260877,0.62868655,0.8382571935653687,0.0066663623,0.009005547,0.008507043,0.02636078
1188,ISIC_0012521,0.36730412,0.3600992,0.6326959,0.5932672,0.3754511,0.34336466,0.6436516,0.6017501,0.8423304557800293,0.009551346,0.0041258335,0.0028087199,0.025217414
1189,ISIC_0012523,0.49370337,0.4897406,0.5776586,0.5676187,0.39485615,0.44776034,0.53387254,0.5855768,0.13855081796646118,0.07131666,0.012011111,0.05506116,0.05993831
1190,ISIC_0012526,0.421875,0.33934724,0.65625,0.53614104,0.3899137,0.3560136,0.6458825,0.55973464,0.6965299844741821,0.021164417,0.020129979,0.02159378,0.006927252
1191,ISIC_0012527,0.30060634,0.3687264,0.6714086,0.6042261,0.35168794,0.39778605,0.596303,0.63364625,0.5342020392417908,0.012012005,0.029239893,0.1261872,0.0003604889
1192,ISIC_0012529,0.46105412,0.42235506,0.5858209,0.57764494,0.44112015,0.42523003,0.59301865,0.576355,0.8028586506843567,0.0063681006,0.00079250336,0.027131706,0.004164934
1193,ISIC_0012539,0.421875,0.4379773,0.5625,0.556893,0.43199685,0.4378898,0.5445439,0.54856205,0.7433828711509705,0.003917098,0.0042092204,0.02807793,0.008243442
1194,ISIC_0012543,0.42374068,0.4067328,0.6173041,0.587438,0.41994426,0.3842204,0.6204299,0.5950012,0.8275167942047119,0.00033527613,0.0074746013,0.006922215,0.03007564
1195,ISIC_0012544,0.47667912,0.443107,0.5389459,0.5102594,0.4464549,0.43100122,0.5463187,0.5293037,0.4255034327507019,0.011425674,0.0034692883,0.037597,0.031150132
1196,ISIC_0012549,0.375,0.42748475,0.59375,0.6347711,0.31899166,0.39133865,0.597407,0.64314765,0.6466845273971558,0.026175678,0.013884783,0.059665322,0.044522643
1197,ISIC_0012550,0.3516791,0.4379773,0.5625,0.6452637,0.3764831,0.46306315,0.56724197,0.65819836,0.7204753160476685,0.014773011,0.019010246,0.02006206,0.012151152
1198,ISIC_0012653,0.53125,0.43658447,0.68706596,0.66552734,0.51379967,0.42738503,0.69425285,0.6204744,0.6842739582061768,0.0051317215,0.027126193,0.024637222,0.035853505
1199,ISIC_0012655,0.46875,0.405365,0.57769096,0.53501254,0.43569547,0.3996789,0.5968252,0.549755,0.5838331580162048,0.0069601536,0.004528165,0.052188754,0.020428538
1200,ISIC_0012657,0.421875,0.45739746,0.57769096,0.6082916,0.43444127,0.4595325,0.58868724,0.61382556,0.8192539215087891,0.011781275,0.003834486,0.0015699863,0.0033988953
1201,ISIC_0012658,0.3125,0.33815637,0.60894096,0.6186981,0.32845998,0.32054228,0.631029,0.6396231,0.7788333296775818,0.019024014,0.0016554594,0.0061280727,0.03853908
1202,ISIC_0012659,0.453125,0.42097473,0.53862846,0.5402158,0.4631933,0.44539317,0.5576794,0.56128275,0.5108337998390198,0.014559627,0.022742718,0.008982658,0.0033514798
