,fname,x1,y1,x2,y2
11686,ISIC_0033089,157,77,405,359
11687,ISIC_0033090,178,110,427,340
11688,ISIC_0033091,270,188,333,246
11689,ISIC_0033092,120,66,485,370
11690,ISIC_0033093,202,105,424,352
11691,ISIC_0033094,209,141,361,309
11692,ISIC_0033095,141,61,485,412
11693,ISIC_0033096,173,127,394,321
11694,ISIC_0033097,216,134,391,326
11695,ISIC_0033098,218,127,370,279
11696,ISIC_0033099,89,49,490,408
11697,ISIC_0033100,157,112,434,345
11698,ISIC_0033101,164,80,485,368
11699,ISIC_0033102,162,89,429,356
11700,ISIC_0033103,195,120,405,347
11701,ISIC_0033104,143,80,445,373
11702,ISIC_0033105,237,166,345,272
11703,ISIC_0033106,178,136,401,368
11704,ISIC_0033107,180,115,391,338
11705,ISIC_0033108,178,75,424,375
11706,ISIC_0033109,204,122,405,330
11707,ISIC_0033110,84,80,459,380
11708,ISIC_0033111,178,108,431,340
11709,ISIC_0033112,138,35,424,368
11710,ISIC_0033113,171,108,398,349
11711,ISIC_0033114,122,49,497,394
11712,ISIC_0033115,225,157,349,277
11713,ISIC_0033116,171,117,410,356
11714,ISIC_0033117,180,122,410,323
11715,ISIC_0033118,195,148,323,284
11716,ISIC_0033119,112,103,471,370
11717,ISIC_0033120,244,152,354,265
11718,ISIC_0033121,220,148,375,307
11719,ISIC_0033122,134,120,480,368
11720,ISIC_0033123,227,171,347,274
11721,ISIC_0033124,204,141,368,302
11722,ISIC_0033125,115,49,504,410
11723,ISIC_0033126,199,134,394,321
11724,ISIC_0033127,131,54,492,384
11725,ISIC_0033128,157,108,396,328
11726,ISIC_0033129,70,54,523,391
11727,ISIC_0033130,169,61,499,377
11728,ISIC_0033131,98,61,464,396
11729,ISIC_0033132,150,87,443,366
11730,ISIC_0033133,258,164,361,260
11731,ISIC_0033134,150,87,441,368
11732,ISIC_0033135,148,91,429,359
11733,ISIC_0033136,164,112,401,347
11734,ISIC_0033137,218,166,354,295
11735,ISIC_0033138,265,190,363,277
11736,ISIC_0033139,150,101,448,349
11737,ISIC_0033140,152,63,478,333
11738,ISIC_0033141,110,101,476,375
11739,ISIC_0033142,108,73,495,370
11740,ISIC_0033143,127,77,450,361
11741,ISIC_0033144,225,157,363,286
11742,ISIC_0033145,241,211,326,298
11743,ISIC_0033146,157,80,434,354
11744,ISIC_0033147,68,35,513,412
11745,ISIC_0033148,155,54,434,368
11746,ISIC_0033149,68,75,513,375
11747,ISIC_0033150,197,112,396,333
11748,ISIC_0033151,190,115,420,345
11749,ISIC_0033152,248,180,330,267
11750,ISIC_0033153,141,73,478,377
11751,ISIC_0033154,134,63,455,394
11752,ISIC_0033155,197,80,429,373
11753,ISIC_0033156,178,108,401,345
11754,ISIC_0033157,169,77,412,314
11755,ISIC_0033158,176,103,424,363
11756,ISIC_0033159,176,120,424,309
11757,ISIC_0033160,223,138,384,300
11758,ISIC_0033161,195,120,356,284
11759,ISIC_0033162,68,68,478,384
11760,ISIC_0033163,164,112,417,368
11761,ISIC_0033164,171,124,412,340
11762,ISIC_0033165,141,87,403,352
11763,ISIC_0033166,246,169,356,267
11764,ISIC_0033167,70,30,551,420
11765,ISIC_0033168,164,105,448,349
11766,ISIC_0033169,169,101,405,375
11767,ISIC_0033170,206,101,380,309
11768,ISIC_0033171,225,134,387,314
11769,ISIC_0033172,115,80,464,375
11770,ISIC_0033173,244,157,356,281
11771,ISIC_0033174,103,91,492,363
11772,ISIC_0033175,195,134,356,307
11773,ISIC_0033176,185,148,359,312
11774,ISIC_0033177,173,101,377,321
11775,ISIC_0033178,178,80,431,309
11776,ISIC_0033179,216,162,368,314
11777,ISIC_0033180,220,136,370,288
11778,ISIC_0033181,199,155,333,286
11779,ISIC_0033182,169,136,394,335
11780,ISIC_0033183,166,98,443,354
11781,ISIC_0033184,159,89,424,347
11782,ISIC_0033185,183,80,448,356
11783,ISIC_0033186,84,70,518,382
11784,ISIC_0033187,220,150,368,295
11785,ISIC_0033188,237,169,347,286
11786,ISIC_0033189,190,122,412,340
11787,ISIC_0033190,150,73,445,375
11788,ISIC_0033191,237,164,384,309
11789,ISIC_0033192,94,70,509,401
11790,ISIC_0033193,108,52,473,405
11791,ISIC_0033194,148,98,429,373
11792,ISIC_0033195,173,94,415,340
11793,ISIC_0033196,185,131,380,340
11794,ISIC_0033197,115,89,382,330
11795,ISIC_0033198,180,103,431,356
11796,ISIC_0033199,145,134,412,347
11797,ISIC_0033200,136,56,448,375
11798,ISIC_0033201,122,68,431,382
11799,ISIC_0033202,164,80,422,342
11800,ISIC_0033203,234,185,349,298
11801,ISIC_0033204,110,80,483,389
11802,ISIC_0033205,183,105,422,316
11803,ISIC_0033206,199,120,403,335
11804,ISIC_0033207,220,152,363,291
11805,ISIC_0033208,206,162,321,286
11806,ISIC_0033209,188,63,427,342
11807,ISIC_0033210,162,112,410,347
11808,ISIC_0033211,148,49,443,366
11809,ISIC_0033212,190,80,441,342
11810,ISIC_0033213,218,143,366,305
11811,ISIC_0033214,185,89,403,300
11812,ISIC_0033215,218,171,328,270
11813,ISIC_0033216,173,91,429,349
11814,ISIC_0033217,117,84,441,370
11815,ISIC_0033218,178,129,377,342
11816,ISIC_0033219,134,82,452,387
11817,ISIC_0033220,162,98,422,328
11818,ISIC_0033221,129,98,441,359
11819,ISIC_0033222,183,127,417,352
11820,ISIC_0033223,150,108,431,363
11821,ISIC_0033224,178,84,420,361
11822,ISIC_0033225,183,127,424,345
11823,ISIC_0033226,115,101,459,375
11824,ISIC_0033227,183,96,398,333
11825,ISIC_0033228,197,112,403,340
11826,ISIC_0033229,237,143,361,262
11827,ISIC_0033230,232,178,319,265
11828,ISIC_0033231,190,91,398,328
11829,ISIC_0033232,141,110,417,370
11830,ISIC_0033233,204,101,408,321
11831,ISIC_0033234,171,101,368,345
11832,ISIC_0033235,143,63,502,363
11833,ISIC_0033236,185,103,434,333
11834,ISIC_0033237,265,180,356,272
11835,ISIC_0033238,195,141,366,309
11836,ISIC_0033239,234,150,352,272
11837,ISIC_0033240,91,9,511,410
11838,ISIC_0033241,70,73,499,384
11839,ISIC_0033242,155,68,434,380
11840,ISIC_0033243,148,98,448,382
11841,ISIC_0033244,195,131,387,288
11842,ISIC_0033245,152,94,415,361
11843,ISIC_0033246,136,35,462,370
11844,ISIC_0033247,213,108,401,321
11845,ISIC_0033248,145,35,490,401
11846,ISIC_0033249,176,122,412,368
11847,ISIC_0033250,141,103,377,345
11848,ISIC_0033251,253,155,361,253
11849,ISIC_0033252,230,136,396,319
11850,ISIC_0033253,223,150,361,274
11851,ISIC_0033254,131,47,483,391
11852,ISIC_0033255,197,101,403,298
11853,ISIC_0033256,77,59,499,391
11854,ISIC_0033257,157,87,420,316
11855,ISIC_0033258,150,94,464,370
11856,ISIC_0033259,127,66,403,363
11857,ISIC_0033260,202,103,438,354
11858,ISIC_0033261,68,70,530,396
11859,ISIC_0033262,237,159,356,286
11860,ISIC_0033263,209,122,340,267
11861,ISIC_0033264,157,77,412,342
11862,ISIC_0033265,202,112,403,342
11863,ISIC_0033266,176,105,380,328
11864,ISIC_0033267,129,63,471,375
11865,ISIC_0033268,185,105,391,333
11866,ISIC_0033269,134,35,473,373
11867,ISIC_0033270,145,82,410,363
11868,ISIC_0033271,202,127,366,305
11869,ISIC_0033272,166,94,436,359
11870,ISIC_0033273,248,155,349,251
11871,ISIC_0033274,82,56,485,417
11872,ISIC_0033275,223,134,370,295
11873,ISIC_0033276,232,145,373,300
11874,ISIC_0033277,239,169,389,307
11875,ISIC_0033278,115,94,495,368
11876,ISIC_0033279,169,110,382,333
11877,ISIC_0033280,209,134,384,319
11878,ISIC_0033281,155,98,420,352
11879,ISIC_0033282,241,183,384,321
11880,ISIC_0033283,197,136,375,319
11881,ISIC_0033284,190,127,401,347
11882,ISIC_0033285,216,157,370,307
11883,ISIC_0033286,84,52,457,391
11884,ISIC_0033287,223,155,352,284
11885,ISIC_0033288,59,52,473,408
11886,ISIC_0033289,120,61,469,389
11887,ISIC_0033290,138,77,427,349
11888,ISIC_0033291,141,87,459,389
11889,ISIC_0033292,220,112,361,288
11890,ISIC_0033293,171,94,455,361
11891,ISIC_0033294,80,14,495,410
11892,ISIC_0033295,169,131,368,340
11893,ISIC_0033296,155,136,384,340
11894,ISIC_0033297,223,162,352,293
11895,ISIC_0033298,209,129,366,284
11896,ISIC_0033299,91,75,490,396
11897,ISIC_0033300,206,131,389,316
11898,ISIC_0033301,145,115,436,368
11899,ISIC_0033302,124,91,448,373
11900,ISIC_0033303,152,122,396,349
11901,ISIC_0033304,164,91,422,342
11902,ISIC_0033305,171,70,401,340
11903,ISIC_0033306,173,98,431,370
11904,ISIC_0033307,164,105,443,328
11905,ISIC_0033308,143,63,455,363
11906,ISIC_0033309,220,122,391,298
11907,ISIC_0033310,169,68,445,338
11908,ISIC_0033311,223,157,361,286
11909,ISIC_0033312,108,63,509,380
11910,ISIC_0033313,185,110,412,338
11911,ISIC_0033314,94,49,502,366
11912,ISIC_0033315,127,77,431,363
11913,ISIC_0033316,98,66,448,391
11914,ISIC_0033317,225,152,368,293
11915,ISIC_0033318,183,101,401,319
11916,ISIC_0033319,176,131,363,323
11917,ISIC_0033320,211,136,394,302
11918,ISIC_0033321,166,80,457,356
11919,ISIC_0033322,150,115,429,352
11920,ISIC_0033323,148,84,427,370
11921,ISIC_0033324,206,120,410,319
11922,ISIC_0033325,190,143,363,302
11923,ISIC_0033326,180,108,391,321
11924,ISIC_0033327,87,75,473,375
11925,ISIC_0033328,199,127,368,330
11926,ISIC_0033329,202,173,321,309
11927,ISIC_0033330,195,115,394,323
11928,ISIC_0033331,218,129,370,300
11929,ISIC_0033332,237,166,359,298
11930,ISIC_0033333,120,73,455,398
11931,ISIC_0033334,248,202,335,286
11932,ISIC_0033335,159,105,375,328
11933,ISIC_0033336,166,120,445,340
11934,ISIC_0033337,164,122,424,349
11935,ISIC_0033338,152,84,483,363
11936,ISIC_0033339,248,155,370,277
11937,ISIC_0033340,105,66,450,396
11938,ISIC_0033341,110,73,455,366
11939,ISIC_0033342,232,152,361,291
11940,ISIC_0033343,171,101,422,323
11941,ISIC_0033344,145,77,530,394
11942,ISIC_0033345,157,105,445,375
11943,ISIC_0033346,227,157,375,309
11944,ISIC_0033347,220,173,359,316
11945,ISIC_0033348,180,138,389,328
11946,ISIC_0033349,180,56,443,340
11947,ISIC_0033350,134,105,471,401
11948,ISIC_0033351,232,152,363,272
11949,ISIC_0033352,209,96,417,316
11950,ISIC_0033353,225,150,361,288
11951,ISIC_0033354,131,94,490,375
11952,ISIC_0033355,178,108,410,349
11953,ISIC_0033356,253,169,356,267
11954,ISIC_0033357,241,117,373,279
11955,ISIC_0033358,188,98,443,349
11956,ISIC_0033359,145,75,469,380
11957,ISIC_0033360,110,54,476,410
11958,ISIC_0033361,94,66,450,373
11959,ISIC_0033362,162,47,469,382
11960,ISIC_0033363,239,164,349,300
11961,ISIC_0033364,143,66,436,361
11962,ISIC_0033365,180,75,398,347
11963,ISIC_0033366,251,197,328,272
11964,ISIC_0033367,216,150,366,305
11965,ISIC_0033368,89,28,518,417
11966,ISIC_0033369,197,127,408,319
11967,ISIC_0033370,213,129,356,286
11968,ISIC_0033371,230,176,366,312
11969,ISIC_0033372,176,131,422,333
11970,ISIC_0033373,159,98,415,340
11971,ISIC_0033374,213,145,387,302
11972,ISIC_0033375,190,120,382,335
11973,ISIC_0033376,202,70,417,354
11974,ISIC_0033377,209,136,373,302
11975,ISIC_0033378,176,101,408,312
11976,ISIC_0033379,94,45,499,384
11977,ISIC_0033380,178,124,431,368
11978,ISIC_0033381,166,110,403,349
11979,ISIC_0033382,227,150,380,328
11980,ISIC_0033383,166,80,410,333
11981,ISIC_0033384,162,98,391,335
11982,ISIC_0033385,141,52,483,368
11983,ISIC_0033386,166,112,415,333
11984,ISIC_0033387,237,164,361,288
11985,ISIC_0033388,171,105,452,356
11986,ISIC_0033389,188,134,384,328
11987,ISIC_0033390,159,80,427,363
11988,ISIC_0033391,120,96,457,352
11989,ISIC_0033392,159,61,469,373
11990,ISIC_0033393,82,38,476,417
11991,ISIC_0033394,56,35,478,380
11992,ISIC_0033395,155,75,436,373
11993,ISIC_0033396,143,70,424,349
11994,ISIC_0033397,162,117,412,333
11995,ISIC_0033398,220,127,370,300
11996,ISIC_0033399,49,45,548,412
11997,ISIC_0033400,185,101,412,347
11998,ISIC_0033401,143,108,417,354
11999,ISIC_0033402,197,98,380,284
12000,ISIC_0033403,110,54,431,382
12001,ISIC_0033404,124,91,410,356
12002,ISIC_0033405,148,112,441,366
12003,ISIC_0033406,223,115,410,312
12004,ISIC_0033407,225,162,373,300
12005,ISIC_0033408,202,138,361,305
12006,ISIC_0033409,230,166,347,284
12007,ISIC_0033410,199,134,382,335
12008,ISIC_0033411,178,112,384,361
12009,ISIC_0033412,204,141,363,319
12010,ISIC_0033413,164,98,452,373
12011,ISIC_0033414,211,159,391,316
12012,ISIC_0033415,141,80,462,373
12013,ISIC_0033416,145,127,441,363
12014,ISIC_0033417,218,159,347,281
12015,ISIC_0033418,152,84,398,328
12016,ISIC_0033419,218,122,384,291
12017,ISIC_0033420,127,77,441,394
12018,ISIC_0033421,178,127,363,328
12019,ISIC_0033422,159,110,389,321
12020,ISIC_0033423,251,169,359,272
12021,ISIC_0033424,110,63,443,370
12022,ISIC_0033425,47,56,511,387
12023,ISIC_0033426,101,54,478,405
12024,ISIC_0033427,148,87,469,384
12025,ISIC_0033428,190,108,396,361
12026,ISIC_0033429,178,131,387,326
12027,ISIC_0033430,232,155,361,293
12028,ISIC_0033431,159,70,466,394
12029,ISIC_0033432,159,117,436,349
12030,ISIC_0033433,108,63,466,394
12031,ISIC_0033434,178,94,415,345
12032,ISIC_0033435,169,101,462,373
12033,ISIC_0033436,253,152,333,234
12034,ISIC_0033437,185,127,391,328
12035,ISIC_0033438,150,73,438,373
12036,ISIC_0033439,265,178,352,270
12037,ISIC_0033440,96,94,417,345
12038,ISIC_0033441,225,127,380,286
12039,ISIC_0033442,124,63,459,384
12040,ISIC_0033443,96,54,476,366
12041,ISIC_0033444,244,145,349,258
12042,ISIC_0033445,192,110,398,319
12043,ISIC_0033446,204,117,420,321
12044,ISIC_0033447,199,138,373,300
12045,ISIC_0033448,206,141,377,300
12046,ISIC_0033449,110,52,516,405
12047,ISIC_0033450,190,101,431,345
12048,ISIC_0033451,101,54,490,396
12049,ISIC_0033452,206,152,361,298
12050,ISIC_0033453,178,89,441,356
12051,ISIC_0033454,63,84,415,387
12052,ISIC_0033455,157,103,391,342
12053,ISIC_0033456,157,89,436,356
12054,ISIC_0033457,157,108,466,363
12055,ISIC_0033458,192,136,361,316
12056,ISIC_0033459,75,68,488,396
12057,ISIC_0033460,169,103,410,352
12058,ISIC_0033461,209,171,366,309
12059,ISIC_0033462,122,73,452,359
12060,ISIC_0033463,185,122,387,326
12061,ISIC_0033464,136,77,462,361
12062,ISIC_0033465,145,80,471,373
12063,ISIC_0033466,206,143,352,300
12064,ISIC_0033467,176,115,415,352
12065,ISIC_0033468,138,77,429,361
12066,ISIC_0033469,134,70,476,359
12067,ISIC_0033470,190,155,384,347
12068,ISIC_0033471,166,101,429,340
12069,ISIC_0033472,115,112,473,356
12070,ISIC_0033473,190,108,389,333
12071,ISIC_0033474,98,70,520,380
12072,ISIC_0033475,180,117,382,328
12073,ISIC_0033476,59,70,506,396
12074,ISIC_0033477,94,42,511,422
12075,ISIC_0033478,152,108,408,328
12076,ISIC_0033479,171,75,417,373
12077,ISIC_0033480,145,82,431,368
12078,ISIC_0033481,183,143,380,330
12079,ISIC_0033482,127,84,443,356
12080,ISIC_0033483,173,105,420,340
12081,ISIC_0033484,173,94,424,338
12082,ISIC_0033485,138,75,424,387
12083,ISIC_0033486,143,91,377,333
12084,ISIC_0033487,96,54,511,391
12085,ISIC_0033488,80,68,476,403
12086,ISIC_0033489,166,87,403,347
12087,ISIC_0033490,141,61,452,373
12088,ISIC_0033491,202,131,398,316
12089,ISIC_0033492,143,101,438,394
12090,ISIC_0033493,253,171,352,262
12091,ISIC_0033494,190,131,368,314
12092,ISIC_0033495,234,152,356,265
12093,ISIC_0033496,112,59,483,415
12094,ISIC_0033497,188,110,384,307
12095,ISIC_0033498,103,38,509,405
12096,ISIC_0033499,171,89,445,349
12097,ISIC_0033500,110,68,476,410
12098,ISIC_0033501,213,129,363,286
12099,ISIC_0033502,157,87,455,352
12100,ISIC_0033503,176,105,405,338
12101,ISIC_0033504,150,110,422,335
12102,ISIC_0033505,162,75,455,387
12103,ISIC_0033506,209,136,373,302
12104,ISIC_0033507,159,108,434,349
12105,ISIC_0033508,110,115,415,326
12106,ISIC_0033509,178,98,429,352
12107,ISIC_0033510,213,138,387,309
12108,ISIC_0033511,227,169,359,295
12109,ISIC_0033512,103,117,448,352
12110,ISIC_0033513,190,127,389,328
12111,ISIC_0033514,183,101,382,328
12112,ISIC_0033515,230,152,382,291
12113,ISIC_0033516,220,150,363,284
12114,ISIC_0033517,204,145,361,300
12115,ISIC_0033518,134,42,483,427
12116,ISIC_0033519,143,73,424,370
12117,ISIC_0033520,180,75,398,323
12118,ISIC_0033521,117,68,502,354
12119,ISIC_0033522,166,61,415,354
12120,ISIC_0033523,192,91,455,356
12121,ISIC_0033524,185,96,415,319
12122,ISIC_0033525,183,103,412,333
12123,ISIC_0033526,199,96,471,366
12124,ISIC_0033527,206,145,382,328
12125,ISIC_0033528,176,84,408,330
12126,ISIC_0033529,206,143,366,316
12127,ISIC_0033530,218,134,366,293
12128,ISIC_0033531,188,101,398,330
12129,ISIC_0033532,232,101,438,326
12130,ISIC_0033533,89,49,502,405
12131,ISIC_0033534,145,61,438,396
12132,ISIC_0033535,234,141,352,291
12133,ISIC_0033536,145,87,455,363
12134,ISIC_0033537,164,87,434,366
12135,ISIC_0033538,143,101,443,356
12136,ISIC_0033539,122,68,443,382
12137,ISIC_0033540,234,143,368,295
12138,ISIC_0033541,209,105,408,312
12139,ISIC_0033542,192,117,424,338
12140,ISIC_0033543,70,73,499,373
12141,ISIC_0033544,169,110,417,354
12142,ISIC_0033545,138,77,429,384
12143,ISIC_0033546,176,127,396,342
12144,ISIC_0033547,237,164,342,293
12145,ISIC_0033548,162,75,424,368
12146,ISIC_0033549,166,96,438,340
12147,ISIC_0033550,148,101,441,356
12148,ISIC_0033551,202,141,361,288
12149,ISIC_0033552,180,98,410,323
12150,ISIC_0033553,148,75,422,359
12151,ISIC_0033554,176,115,389,312
12152,ISIC_0033555,155,108,424,366
12153,ISIC_0033556,183,131,391,333
12154,ISIC_0033557,134,94,448,387
12155,ISIC_0033558,185,131,387,321
12156,ISIC_0033559,141,91,408,363
12157,ISIC_0033560,192,129,380,316
12158,ISIC_0033561,239,145,394,300
12159,ISIC_0033562,162,54,466,398
12160,ISIC_0033563,188,122,405,309
12161,ISIC_0033564,117,61,476,382
12162,ISIC_0033565,127,66,434,380
12163,ISIC_0033566,138,49,438,382
12164,ISIC_0033567,206,129,410,300
12165,ISIC_0033568,166,108,429,347
12166,ISIC_0033569,159,82,459,431
12167,ISIC_0033570,145,110,434,370
12168,ISIC_0033571,199,141,354,307
12169,ISIC_0033572,155,80,492,394
12170,ISIC_0033573,183,136,384,326
12171,ISIC_0033574,190,87,462,370
12172,ISIC_0033575,202,138,373,305
12173,ISIC_0033576,148,110,422,359
12174,ISIC_0033577,227,176,349,312
12175,ISIC_0033578,190,136,373,323
12176,ISIC_0033579,204,141,361,316
12177,ISIC_0033580,192,120,401,342
12178,ISIC_0033581,178,115,394,330
12179,ISIC_0033582,134,94,488,373
12180,ISIC_0033583,127,77,427,345
12181,ISIC_0033584,239,164,349,272
12182,ISIC_0033585,91,45,445,401
12183,ISIC_0033586,80,52,480,403
12184,ISIC_0033587,136,40,476,380
12185,ISIC_0033588,164,101,391,345
12186,ISIC_0033589,197,127,384,316
12187,ISIC_0033590,192,101,394,319
12188,ISIC_0033591,237,162,375,279
12189,ISIC_0033592,157,89,412,363
12190,ISIC_0033593,162,91,436,354
12191,ISIC_0033594,169,120,420,361
12192,ISIC_0033595,192,120,398,321
12193,ISIC_0033596,136,47,527,377
12194,ISIC_0033597,206,136,443,347
12195,ISIC_0033598,239,152,375,295
12196,ISIC_0033599,141,122,434,370
12197,ISIC_0033600,176,112,387,328
12198,ISIC_0033601,155,112,457,345
12199,ISIC_0033602,145,112,382,349
12200,ISIC_0033603,155,77,462,375
12201,ISIC_0033604,220,122,391,277
12202,ISIC_0033605,176,87,438,380
12203,ISIC_0033606,148,152,377,338
12204,ISIC_0033607,225,152,377,333
12205,ISIC_0033608,199,101,469,366
12206,ISIC_0033609,227,150,370,288
12207,ISIC_0033610,202,120,398,335
12208,ISIC_0033611,197,155,380,328
12209,ISIC_0033612,183,105,457,347
12210,ISIC_0033613,148,84,448,352
12211,ISIC_0033614,197,87,427,319
12212,ISIC_0033615,120,80,462,387
12213,ISIC_0033616,122,82,457,384
12214,ISIC_0033617,213,141,361,281
12215,ISIC_0033618,157,89,431,356
12216,ISIC_0033619,199,115,389,291
12217,ISIC_0033620,166,103,464,356
12218,ISIC_0033621,218,169,349,284
12219,ISIC_0033622,223,148,384,309
12220,ISIC_0033623,190,127,391,314
12221,ISIC_0033624,91,120,370,349
12222,ISIC_0033625,145,110,401,333
12223,ISIC_0033626,157,91,408,354
12224,ISIC_0033627,129,63,464,368
12225,ISIC_0033628,188,84,408,309
12226,ISIC_0033629,143,49,483,408
12227,ISIC_0033630,173,108,408,356
12228,ISIC_0033631,195,105,405,338
12229,ISIC_0033632,202,134,382,309
12230,ISIC_0033633,115,63,464,391
12231,ISIC_0033634,141,91,448,368
12232,ISIC_0033635,96,75,480,387
12233,ISIC_0033636,134,68,389,342
12234,ISIC_0033637,171,103,394,335
12235,ISIC_0033638,255,180,349,267
12236,ISIC_0033639,155,96,415,333
12237,ISIC_0033640,227,138,391,295
12238,ISIC_0033641,171,124,443,366
12239,ISIC_0033642,70,47,455,380
12240,ISIC_0033643,234,173,333,272
12241,ISIC_0033644,185,115,384,319
12242,ISIC_0033645,188,122,389,314
12243,ISIC_0033646,122,47,490,398
12244,ISIC_0033647,209,117,403,302
12245,ISIC_0033648,183,143,352,286
12246,ISIC_0033649,89,30,532,405
12247,ISIC_0033650,120,75,443,363
12248,ISIC_0033651,143,63,464,380
12249,ISIC_0033652,89,80,506,375
12250,ISIC_0033653,195,115,455,354
12251,ISIC_0033654,98,98,492,382
12252,ISIC_0033655,35,30,527,429
12253,ISIC_0033656,171,152,370,342
12254,ISIC_0033657,159,68,441,366
12255,ISIC_0033658,115,68,438,363
12256,ISIC_0033659,209,108,398,316
12257,ISIC_0033660,190,122,401,323
12258,ISIC_0033661,162,105,356,312
12259,ISIC_0033662,120,56,436,363
12260,ISIC_0033663,192,94,415,323
12261,ISIC_0033664,171,138,382,321
12262,ISIC_0033665,190,89,408,328
12263,ISIC_0033666,190,115,373,312
12264,ISIC_0033667,105,84,438,398
12265,ISIC_0033668,171,87,429,361
12266,ISIC_0033669,180,87,405,323
12267,ISIC_0033670,87,52,480,389
12268,ISIC_0033671,143,84,441,368
12269,ISIC_0033672,183,84,455,347
12270,ISIC_0033673,127,77,441,382
12271,ISIC_0033674,218,134,373,300
12272,ISIC_0033675,124,91,445,398
12273,ISIC_0033676,129,82,488,384
12274,ISIC_0033677,145,82,438,380
12275,ISIC_0033678,138,91,436,363
12276,ISIC_0033679,169,115,417,326
12277,ISIC_0033680,230,150,363,293
12278,ISIC_0033681,162,82,431,366
12279,ISIC_0033682,223,148,384,307
12280,ISIC_0033683,129,52,480,394
12281,ISIC_0033684,131,70,485,373
12282,ISIC_0033685,141,59,436,368
12283,ISIC_0033686,108,77,457,391
12284,ISIC_0033687,183,112,394,326
12285,ISIC_0033688,131,108,422,382
12286,ISIC_0033689,180,112,417,359
12287,ISIC_0033690,197,145,361,316
12288,ISIC_0033691,173,115,394,342
12289,ISIC_0033692,223,129,401,307
12290,ISIC_0033693,216,120,382,330
12291,ISIC_0033694,120,101,452,356
12292,ISIC_0033695,145,75,448,359
