fname,x1,y1,x2,y2
ISIC_0030427,87,61,462,396
ISIC_0030428,122,63,473,349
ISIC_0030429,166,122,459,361
ISIC_0030430,209,176,370,333
ISIC_0030431,211,171,382,323
ISIC_0030432,98,38,490,396
ISIC_0030433,183,141,387,323
ISIC_0030434,190,138,424,312
ISIC_0030435,120,35,520,424
ISIC_0030436,54,-2,464,384
ISIC_0030437,162,70,490,394
ISIC_0030438,138,98,436,366
ISIC_0030439,89,23,516,415
ISIC_0030440,211,136,380,302
ISIC_0030441,159,75,483,391
ISIC_0030442,138,101,450,354
ISIC_0030443,169,94,434,349
ISIC_0030444,148,122,466,349
ISIC_0030445,136,91,497,373
ISIC_0030446,183,122,408,326
ISIC_0030447,159,115,459,342
ISIC_0030448,98,49,464,434
ISIC_0030449,124,28,473,389
ISIC_0030450,197,73,452,335
ISIC_0030451,148,82,441,359
ISIC_0030452,157,103,412,366
ISIC_0030453,202,134,380,307
ISIC_0030454,164,105,415,340
ISIC_0030455,159,110,438,354
ISIC_0030456,216,150,384,300
ISIC_0030457,162,68,412,314
ISIC_0030458,164,105,431,368
ISIC_0030459,136,87,466,394
ISIC_0030460,155,103,438,354
ISIC_0030461,152,98,415,349
ISIC_0030462,143,127,420,333
ISIC_0030463,211,129,448,352
ISIC_0030464,202,145,429,333
ISIC_0030465,28,7,502,415
ISIC_0030466,150,73,478,356
ISIC_0030467,159,96,377,314
ISIC_0030468,150,103,375,309
ISIC_0030469,117,94,401,396
ISIC_0030470,94,30,490,410
ISIC_0030471,162,103,436,375
ISIC_0030472,87,35,511,405
ISIC_0030473,190,134,410,326
ISIC_0030474,91,26,483,429
ISIC_0030475,145,80,469,382
ISIC_0030476,176,75,417,312
ISIC_0030477,188,150,424,361
ISIC_0030478,96,7,516,429
ISIC_0030479,216,145,424,314
ISIC_0030480,159,89,427,345
ISIC_0030481,124,28,488,427
ISIC_0030482,110,38,499,448
ISIC_0030483,129,80,441,368
ISIC_0030484,122,84,427,377
ISIC_0030485,164,115,424,370
ISIC_0030486,75,61,490,398
ISIC_0030487,117,70,495,398
ISIC_0030488,178,96,448,387
ISIC_0030489,120,66,485,401
ISIC_0030490,136,77,485,384
ISIC_0030491,-9,77,523,666
ISIC_0030492,66,28,541,429
ISIC_0030493,136,117,401,366
ISIC_0030494,143,63,441,377
ISIC_0030495,75,28,499,405
ISIC_0030496,216,136,412,321
ISIC_0030497,75,23,534,429
ISIC_0030498,115,59,455,415
ISIC_0030499,115,59,476,412
ISIC_0030500,87,28,490,394
ISIC_0030501,152,94,488,345
ISIC_0030502,105,47,502,405
ISIC_0030503,80,35,518,438
ISIC_0030504,150,108,462,373
ISIC_0030505,141,91,429,389
ISIC_0030506,176,96,417,347
ISIC_0030507,108,89,455,417
ISIC_0030508,262,178,396,300
ISIC_0030509,143,77,452,373
ISIC_0030510,136,59,476,389
ISIC_0030511,216,164,377,314
ISIC_0030512,150,84,427,354
ISIC_0030513,239,136,340,241
ISIC_0030514,136,96,471,366
ISIC_0030515,155,73,427,340
ISIC_0030516,124,49,513,384
ISIC_0030517,68,19,520,436
ISIC_0030518,148,96,429,368
ISIC_0030519,115,94,431,373
ISIC_0030520,253,180,326,255
ISIC_0030521,237,171,342,279
ISIC_0030522,169,89,464,342
ISIC_0030523,91,59,459,391
ISIC_0030524,155,77,466,405
ISIC_0030525,241,178,356,288
ISIC_0030526,143,80,464,391
ISIC_0030527,112,52,450,396
ISIC_0030528,127,80,455,361
ISIC_0030529,185,98,431,352
ISIC_0030530,162,94,408,335
ISIC_0030531,150,82,448,380
ISIC_0030532,91,54,511,424
ISIC_0030533,134,87,506,359
ISIC_0030534,145,94,450,389
ISIC_0030535,255,183,345,274
ISIC_0030536,91,61,455,429
ISIC_0030537,159,87,452,359
ISIC_0030538,148,73,412,333
ISIC_0030539,204,120,408,316
ISIC_0030540,77,52,473,420
ISIC_0030541,134,80,422,405
ISIC_0030542,216,101,450,312
ISIC_0030543,185,96,469,349
ISIC_0030544,234,155,375,284
ISIC_0030545,94,26,511,441
ISIC_0030546,138,103,405,368
ISIC_0030547,134,66,480,375
ISIC_0030548,127,66,466,396
ISIC_0030549,199,145,403,330
ISIC_0030550,178,77,441,326
ISIC_0030551,38,7,527,450
ISIC_0030552,162,91,436,328
ISIC_0030553,166,105,436,323
ISIC_0030554,91,35,504,420
ISIC_0030555,103,47,452,391
ISIC_0030556,150,117,422,363
ISIC_0030557,173,122,387,321
ISIC_0030558,136,77,450,391
ISIC_0030559,138,77,485,359
ISIC_0030560,77,14,511,436
ISIC_0030561,108,82,452,389
ISIC_0030562,138,112,408,373
ISIC_0030563,105,49,445,384
ISIC_0030564,166,110,448,387
ISIC_0030565,141,75,427,370
ISIC_0030566,171,61,457,366
ISIC_0030567,204,134,391,321
ISIC_0030568,152,91,466,389
ISIC_0030569,94,80,502,410
ISIC_0030570,120,101,427,391
ISIC_0030571,117,66,466,403
ISIC_0030572,91,66,485,384
ISIC_0030573,162,138,394,342
ISIC_0030574,239,166,354,272
ISIC_0030575,91,68,464,380
ISIC_0030576,61,14,530,441
ISIC_0030577,87,23,488,408
ISIC_0030578,164,87,443,347
ISIC_0030579,96,77,476,398
ISIC_0030580,136,105,420,377
ISIC_0030581,255,169,373,284
ISIC_0030582,244,185,349,291
ISIC_0030583,136,75,490,396
ISIC_0030584,131,52,483,405
ISIC_0030585,166,143,389,326
ISIC_0030586,241,141,384,291
ISIC_0030587,70,40,506,436
ISIC_0030588,202,124,420,335
ISIC_0030589,197,148,384,300
ISIC_0030590,138,70,483,410
ISIC_0030591,112,70,490,396
ISIC_0030592,84,59,509,389
ISIC_0030593,59,45,513,389
ISIC_0030594,188,138,398,356
ISIC_0030595,89,23,520,420
ISIC_0030596,143,117,412,370
ISIC_0030597,192,87,450,349
ISIC_0030598,134,73,471,375
ISIC_0030599,143,66,459,366
ISIC_0030600,138,63,476,387
ISIC_0030601,75,21,506,405
ISIC_0030602,80,70,464,384
ISIC_0030603,89,52,476,408
ISIC_0030604,45,47,504,448
ISIC_0030605,73,35,502,401
ISIC_0030606,232,157,338,267
ISIC_0030607,255,166,359,272
ISIC_0030608,75,61,476,394
ISIC_0030609,124,63,466,373
ISIC_0030610,108,40,473,429
ISIC_0030611,230,117,410,295
ISIC_0030612,96,47,502,398
ISIC_0030613,122,82,459,394
ISIC_0030614,122,61,520,375
ISIC_0030615,227,155,368,298
ISIC_0030616,152,122,450,366
ISIC_0030617,59,9,518,441
ISIC_0030618,159,105,436,347
ISIC_0030619,162,98,513,398
ISIC_0030620,185,129,396,319
ISIC_0030621,218,152,396,321
ISIC_0030622,47,14,525,429
ISIC_0030623,230,150,396,300
ISIC_0030624,129,89,466,405
ISIC_0030625,98,56,516,398
ISIC_0030626,120,33,462,373
ISIC_0030627,127,54,408,354
ISIC_0030628,117,108,410,366
ISIC_0030629,134,73,445,345
ISIC_0030630,159,80,427,333
ISIC_0030631,145,56,443,354
ISIC_0030632,112,75,488,424
ISIC_0030633,138,63,436,359
ISIC_0030634,73,38,530,434
ISIC_0030635,166,91,457,375
ISIC_0030636,199,122,450,352
ISIC_0030637,98,45,497,422
ISIC_0030638,162,82,427,356
ISIC_0030639,251,173,347,277
ISIC_0030640,150,120,452,373
ISIC_0030641,220,136,403,314
ISIC_0030642,176,80,434,354
ISIC_0030643,108,56,490,405
ISIC_0030644,129,45,504,429
ISIC_0030645,105,77,471,368
ISIC_0030646,178,30,469,363
ISIC_0030647,115,68,469,389
ISIC_0030648,141,54,431,359
ISIC_0030649,143,103,424,335
ISIC_0030650,108,63,431,340
ISIC_0030651,148,75,469,375
ISIC_0030652,101,73,555,398
ISIC_0030653,218,171,361,305
ISIC_0030654,159,105,478,380
ISIC_0030655,145,77,436,354
ISIC_0030656,136,40,457,391
ISIC_0030657,180,120,389,309
ISIC_0030658,87,38,506,415
ISIC_0030659,197,155,380,323
ISIC_0030660,136,89,476,380
ISIC_0030661,209,127,389,307
ISIC_0030662,166,117,422,349
ISIC_0030663,255,202,368,309
ISIC_0030664,190,136,375,298
ISIC_0030665,138,94,429,361
ISIC_0030666,237,157,375,286
ISIC_0030667,197,157,396,340
ISIC_0030668,129,87,462,394
ISIC_0030669,98,42,544,412
ISIC_0030670,110,38,534,443
ISIC_0030671,84,21,504,434
ISIC_0030672,89,54,476,495
ISIC_0030673,87,49,502,417
ISIC_0030674,171,136,412,342
ISIC_0030675,176,105,420,356
ISIC_0030676,241,129,398,288
ISIC_0030677,162,108,408,340
ISIC_0030678,101,49,525,427
ISIC_0030679,108,61,471,408
ISIC_0030680,112,73,485,398
ISIC_0030681,89,30,499,429
ISIC_0030682,173,75,438,361
ISIC_0030683,145,63,452,375
ISIC_0030684,171,101,405,338
ISIC_0030685,103,61,464,401
ISIC_0030686,220,108,387,260
ISIC_0030687,155,84,417,328
ISIC_0030688,91,63,483,417
ISIC_0030689,162,120,424,354
ISIC_0030690,213,141,384,323
ISIC_0030691,138,77,443,391
ISIC_0030692,197,105,445,356
ISIC_0030693,138,124,445,354
ISIC_0030694,213,134,420,335
ISIC_0030695,98,45,495,387
ISIC_0030696,129,61,480,387
ISIC_0030697,258,192,328,272
ISIC_0030698,244,162,370,284
ISIC_0030699,75,26,537,420
ISIC_0030700,134,84,471,384
ISIC_0030701,157,108,450,349
ISIC_0030702,66,45,520,417
ISIC_0030703,138,94,382,356
ISIC_0030704,169,148,429,354
ISIC_0030705,117,77,471,403
ISIC_0030706,134,87,450,389
ISIC_0030707,94,59,480,417
ISIC_0030708,190,131,422,340
ISIC_0030709,232,171,352,281
ISIC_0030710,63,47,497,382
ISIC_0030711,80,23,516,412
ISIC_0030712,152,91,405,338
ISIC_0030713,162,77,441,352
ISIC_0030714,94,52,488,387
ISIC_0030715,204,61,436,314
ISIC_0030716,195,122,464,382
ISIC_0030717,143,77,434,387
ISIC_0030718,112,73,464,405
ISIC_0030719,171,103,427,354
ISIC_0030720,164,68,466,375
ISIC_0030721,206,129,417,330
ISIC_0030722,134,77,434,401
ISIC_0030723,75,47,537,415
ISIC_0030724,171,82,448,342
ISIC_0030725,209,120,420,312
ISIC_0030726,131,63,452,373
ISIC_0030727,103,61,488,398
ISIC_0030728,98,52,506,391
ISIC_0030729,143,110,389,307
ISIC_0030730,162,105,422,338
ISIC_0030731,120,63,476,417
ISIC_0030732,209,136,387,312
ISIC_0030733,150,108,452,352
ISIC_0030734,112,75,464,391
ISIC_0030735,155,87,448,354
ISIC_0030736,148,101,408,338
ISIC_0030737,159,87,445,366
ISIC_0030738,202,84,459,328
ISIC_0030739,192,56,427,347
ISIC_0030740,159,117,422,347
ISIC_0030741,248,197,330,279
ISIC_0030742,112,101,455,382
ISIC_0030743,124,87,455,384
ISIC_0030744,80,40,485,377
ISIC_0030745,159,122,478,405
ISIC_0030746,166,115,420,347
ISIC_0030747,166,127,417,356
ISIC_0030748,96,59,459,375
ISIC_0030749,143,70,438,349
ISIC_0030750,124,89,450,405
ISIC_0030751,199,124,448,352
ISIC_0030752,127,47,417,321
ISIC_0030753,108,68,513,408
ISIC_0030754,45,21,523,420
ISIC_0030755,120,91,429,368
ISIC_0030756,73,35,525,422
ISIC_0030757,117,84,457,366
ISIC_0030758,91,54,488,396
ISIC_0030759,211,129,370,307
ISIC_0030760,150,122,420,314
ISIC_0030761,192,82,457,333
ISIC_0030762,112,84,495,396
ISIC_0030763,91,47,490,352
ISIC_0030764,166,80,438,342
ISIC_0030765,103,103,443,349
ISIC_0030766,255,169,340,253
ISIC_0030767,117,54,485,405
ISIC_0030768,155,103,455,366
ISIC_0030769,45,30,513,452
ISIC_0030770,258,178,333,255
ISIC_0030771,105,59,478,375
ISIC_0030772,101,49,476,405
ISIC_0030773,150,141,448,391
ISIC_0030774,148,87,485,424
ISIC_0030775,164,120,391,330
ISIC_0030776,94,19,459,382
ISIC_0030777,73,28,513,422
ISIC_0030778,183,75,424,338
ISIC_0030779,192,131,436,403
ISIC_0030780,101,59,464,387
ISIC_0030781,84,47,488,424
ISIC_0030782,192,122,478,342
ISIC_0030783,183,117,424,330
ISIC_0030784,59,42,513,431
ISIC_0030785,138,84,485,377
ISIC_0030786,216,162,361,300
ISIC_0030787,150,117,403,370
ISIC_0030788,63,16,509,436
ISIC_0030789,75,30,497,377
ISIC_0030790,159,98,445,368
ISIC_0030791,124,66,450,405
ISIC_0030792,166,136,445,373
ISIC_0030793,183,131,391,338
ISIC_0030794,84,59,506,408
ISIC_0030795,145,101,431,342
ISIC_0030796,216,141,380,300
ISIC_0030797,105,63,546,380
ISIC_0030798,87,35,490,429
ISIC_0030799,73,56,506,422
ISIC_0030800,173,127,403,330
ISIC_0030801,129,91,471,382
ISIC_0030802,152,112,436,373
ISIC_0030803,171,101,441,349
ISIC_0030804,112,42,495,403
ISIC_0030805,87,16,488,408
ISIC_0030806,178,129,401,347
ISIC_0030807,265,117,375,246
ISIC_0030808,138,61,464,377
ISIC_0030809,120,82,450,384
ISIC_0030810,183,131,405,342
ISIC_0030811,150,35,495,396
ISIC_0030812,171,136,396,316
ISIC_0030813,108,70,502,391
ISIC_0030814,138,70,471,394
ISIC_0030815,66,16,441,469
ISIC_0030816,248,169,363,295
ISIC_0030817,91,63,488,398
ISIC_0030818,199,131,384,321
ISIC_0030819,213,120,401,293
ISIC_0030820,80,30,502,384
ISIC_0030821,124,82,422,359
ISIC_0030822,178,120,408,342
ISIC_0030823,54,35,537,443
ISIC_0030824,112,94,459,384
ISIC_0030825,223,148,387,314
ISIC_0030826,141,96,443,373
ISIC_0030827,178,120,415,354
ISIC_0030828,199,115,387,286
ISIC_0030829,220,155,368,293
ISIC_0030830,75,33,499,415
ISIC_0030831,150,75,436,368
ISIC_0030832,171,89,473,368
ISIC_0030833,178,117,415,370
ISIC_0030834,124,73,436,340
ISIC_0030835,115,91,441,366
ISIC_0030836,103,54,485,415
ISIC_0030837,162,105,445,366
ISIC_0030838,225,129,462,338
ISIC_0030839,61,66,511,415
ISIC_0030840,110,80,476,373
ISIC_0030841,75,33,553,422
ISIC_0030842,54,105,497,382
ISIC_0030843,188,124,431,340
ISIC_0030844,157,98,438,387
ISIC_0030845,138,96,480,345
ISIC_0030846,89,30,480,420
ISIC_0030847,178,122,405,335
ISIC_0030848,148,80,457,394
ISIC_0030849,98,61,471,398
ISIC_0030850,52,16,532,441
ISIC_0030851,281,188,349,262
ISIC_0030852,105,75,551,398
ISIC_0030853,66,30,525,417
ISIC_0030854,127,40,492,391
ISIC_0030855,141,80,466,373
ISIC_0030856,223,159,361,298
ISIC_0030857,173,94,443,347
ISIC_0030858,262,199,335,274
ISIC_0030859,246,166,338,255
ISIC_0030860,159,61,452,377
ISIC_0030861,84,28,485,403
ISIC_0030862,176,54,436,323
ISIC_0030863,155,59,459,359
ISIC_0030864,218,166,377,340
ISIC_0030865,84,40,502,424
ISIC_0030866,162,110,373,305
ISIC_0030867,103,56,478,394
ISIC_0030868,80,45,520,431
ISIC_0030869,110,68,431,401
ISIC_0030870,96,45,502,427
ISIC_0030871,87,42,488,412
ISIC_0030872,75,23,497,408
ISIC_0030873,70,59,516,412
ISIC_0030874,244,171,352,279
ISIC_0030875,127,59,443,396
ISIC_0030876,176,112,415,349
ISIC_0030877,157,112,443,368
ISIC_0030878,59,16,548,424
ISIC_0030879,150,66,452,373
ISIC_0030880,33,7,520,427
ISIC_0030881,127,63,473,384
ISIC_0030882,84,59,459,366
ISIC_0030883,77,52,544,410
ISIC_0030884,101,28,497,417
ISIC_0030885,101,52,523,431
ISIC_0030886,110,33,483,408
ISIC_0030887,120,75,485,370
ISIC_0030888,84,26,506,429
ISIC_0030889,117,49,469,403
ISIC_0030890,260,180,335,260
ISIC_0030891,124,49,473,415
ISIC_0030892,148,94,412,349
ISIC_0030893,178,120,389,321
ISIC_0030894,124,75,469,398
ISIC_0030895,96,61,495,415
ISIC_0030896,152,91,427,356
ISIC_0030897,115,68,513,384
ISIC_0030898,220,164,363,312
ISIC_0030899,138,122,415,340
ISIC_0030900,199,145,366,300
ISIC_0030901,124,80,448,368
ISIC_0030902,131,84,443,349
ISIC_0030903,108,9,464,436
ISIC_0030904,136,124,431,382
ISIC_0030905,66,70,504,408
ISIC_0030906,38,12,499,427
ISIC_0030907,84,82,473,415
ISIC_0030908,173,82,495,363
ISIC_0030909,204,152,363,300
ISIC_0030910,138,96,443,368
ISIC_0030911,202,94,408,288
ISIC_0030912,258,183,342,265
ISIC_0030913,98,66,466,391
ISIC_0030914,129,105,495,382
ISIC_0030915,164,112,408,375
ISIC_0030916,103,68,509,382
ISIC_0030917,192,103,394,305
ISIC_0030918,73,23,513,434
ISIC_0030919,173,108,452,354
ISIC_0030920,216,138,429,307
ISIC_0030921,75,40,495,394
ISIC_0030922,127,80,420,349
ISIC_0030923,211,166,391,345
ISIC_0030924,162,84,462,380
ISIC_0030925,98,75,466,387
ISIC_0030926,173,115,403,345
ISIC_0030927,150,131,384,356
ISIC_0030928,227,82,405,272
ISIC_0030929,110,52,480,368
ISIC_0030930,209,117,396,309
ISIC_0030931,63,14,523,410
ISIC_0030932,199,127,401,309
ISIC_0030933,246,176,361,281
ISIC_0030934,152,98,492,382
ISIC_0030935,84,52,459,384
ISIC_0030936,82,40,485,391
ISIC_0030937,155,94,434,326
ISIC_0030938,157,101,471,382
ISIC_0030939,169,77,436,366
ISIC_0030940,148,103,443,363
ISIC_0030941,152,89,420,333
ISIC_0030942,262,176,359,272
ISIC_0030943,54,49,480,391
ISIC_0030944,105,38,504,438
ISIC_0030945,150,70,466,366
ISIC_0030946,73,30,520,436
ISIC_0030947,159,105,434,354
ISIC_0030948,230,164,377,316
ISIC_0030949,136,45,473,396
ISIC_0030950,89,35,516,424
ISIC_0030951,96,66,469,382
ISIC_0030952,108,56,485,398
ISIC_0030953,56,66,490,434
ISIC_0030954,241,169,345,272
ISIC_0030955,155,108,429,368
ISIC_0030956,164,120,401,321
ISIC_0030957,98,42,480,401
ISIC_0030958,120,82,459,335
ISIC_0030959,117,45,450,424
ISIC_0030960,195,124,398,323
ISIC_0030961,129,80,436,363
ISIC_0030962,223,150,356,272
ISIC_0030963,148,110,420,352
ISIC_0030964,171,127,415,363
ISIC_0030965,61,35,511,420
ISIC_0030966,195,145,403,333
ISIC_0030967,216,152,394,314
ISIC_0030968,138,77,450,391
ISIC_0030969,145,52,441,352
ISIC_0030970,136,54,495,342
ISIC_0030971,159,77,466,366
ISIC_0030972,115,45,488,389
ISIC_0030973,150,117,464,352
ISIC_0030974,129,87,452,391
ISIC_0030975,134,52,431,347
ISIC_0030976,169,87,427,352
ISIC_0030977,218,152,368,302
ISIC_0030978,138,94,450,391
ISIC_0030979,227,171,335,281
ISIC_0030980,152,73,436,359
ISIC_0030981,185,120,448,342
ISIC_0030982,190,178,342,321
ISIC_0030983,148,82,438,363
ISIC_0030984,115,87,452,394
ISIC_0030985,129,45,452,403
ISIC_0030986,157,108,424,363
ISIC_0030987,148,89,455,349
ISIC_0030988,197,127,384,312
ISIC_0030989,117,49,473,375
ISIC_0030990,136,54,492,370
ISIC_0030991,145,91,457,380
ISIC_0030992,103,49,488,403
ISIC_0030993,115,101,373,319
ISIC_0030994,115,28,502,462
ISIC_0030995,148,112,473,377
ISIC_0030996,162,89,455,363
ISIC_0030997,122,87,445,398
ISIC_0030998,152,148,359,361
ISIC_0030999,131,61,466,410
ISIC_0031000,115,77,459,403
ISIC_0031001,246,197,316,270
ISIC_0031002,195,129,366,300
ISIC_0031003,169,42,462,359
ISIC_0031004,157,89,415,321
ISIC_0031005,197,155,384,363
ISIC_0031006,148,66,476,384
ISIC_0031007,124,89,438,375
ISIC_0031008,143,103,452,370
ISIC_0031009,101,87,502,410
ISIC_0031010,56,70,476,405
ISIC_0031011,244,178,328,265
ISIC_0031012,152,87,455,377
ISIC_0031013,68,26,497,427
ISIC_0031014,246,180,347,281
ISIC_0031015,192,150,403,338
ISIC_0031016,173,122,403,391
ISIC_0031017,129,82,450,363
ISIC_0031018,190,110,405,309
ISIC_0031019,138,40,464,373
ISIC_0031020,197,141,387,323
ISIC_0031021,138,59,436,366
ISIC_0031022,117,59,513,403
ISIC_0031023,157,47,452,352
ISIC_0031024,73,26,537,434
ISIC_0031025,188,127,396,354
ISIC_0031026,176,112,420,354
ISIC_0031027,129,89,492,370
ISIC_0031028,141,89,448,398
ISIC_0031029,237,143,375,274
ISIC_0031030,145,75,462,366
ISIC_0031031,75,66,516,401
ISIC_0031032,164,73,480,408
ISIC_0031033,91,38,562,429
ISIC_0031034,190,162,396,335
ISIC_0031035,96,42,497,408
ISIC_0031036,112,56,459,405
ISIC_0031037,103,68,497,403
ISIC_0031038,91,16,518,434
ISIC_0031039,267,190,368,293
ISIC_0031040,115,77,466,403
ISIC_0031041,122,103,431,373
ISIC_0031042,204,155,408,330
ISIC_0031043,112,68,480,391
ISIC_0031044,148,77,473,396
ISIC_0031045,190,134,384,314
ISIC_0031046,171,112,478,373
ISIC_0031047,87,12,506,438
ISIC_0031048,223,141,359,284
ISIC_0031049,171,134,422,375
ISIC_0031050,115,56,462,394
ISIC_0031051,98,45,485,424
ISIC_0031052,124,30,497,373
ISIC_0031053,45,42,490,384
ISIC_0031054,108,45,490,427
ISIC_0031055,120,66,478,377
ISIC_0031056,199,145,398,323
ISIC_0031057,164,96,417,361
ISIC_0031058,157,63,452,363
ISIC_0031059,246,171,340,262
ISIC_0031060,110,54,455,405
ISIC_0031061,164,122,405,345
ISIC_0031062,199,138,375,335
ISIC_0031063,148,115,417,363
ISIC_0031064,258,192,354,291
ISIC_0031065,195,141,382,328
ISIC_0031066,148,87,448,363
ISIC_0031067,110,77,462,382
ISIC_0031068,105,56,422,396
ISIC_0031069,98,35,492,438
ISIC_0031070,192,141,384,309
ISIC_0031071,127,77,476,384
ISIC_0031072,185,134,391,333
ISIC_0031073,82,21,480,424
ISIC_0031074,176,131,401,321
ISIC_0031075,152,40,476,359
ISIC_0031076,59,54,525,420
ISIC_0031077,56,21,567,462
ISIC_0031078,94,52,471,389
ISIC_0031079,178,77,436,335
ISIC_0031080,246,183,335,274
ISIC_0031081,63,33,532,412
ISIC_0031082,96,47,457,384
ISIC_0031083,185,176,323,302
ISIC_0031084,145,89,436,370
ISIC_0031085,155,120,408,361
ISIC_0031086,173,49,448,338
ISIC_0031087,112,84,455,382
ISIC_0031088,162,105,352,307
ISIC_0031089,188,59,422,314
ISIC_0031090,38,5,551,434
ISIC_0031091,136,35,492,408
ISIC_0031092,77,38,462,396
ISIC_0031093,258,192,335,272
ISIC_0031094,148,105,429,363
ISIC_0031095,185,145,370,314
ISIC_0031096,185,87,424,323
ISIC_0031097,195,150,408,349
ISIC_0031098,209,91,427,321
ISIC_0031099,173,101,443,335
ISIC_0031100,131,87,438,387
ISIC_0031101,155,49,431,345
ISIC_0031102,157,77,490,408
ISIC_0031103,241,155,382,298
ISIC_0031104,129,68,478,396
ISIC_0031105,251,180,340,270
ISIC_0031106,56,23,506,420
ISIC_0031107,234,171,328,262
ISIC_0031108,117,68,469,396
ISIC_0031109,122,63,483,389
ISIC_0031110,131,63,457,377
ISIC_0031111,159,115,431,349
ISIC_0031112,91,63,488,401
ISIC_0031113,148,77,466,391
ISIC_0031114,134,80,480,401
ISIC_0031115,-155,190,443,790
ISIC_0031116,141,75,455,366
ISIC_0031117,192,112,415,323
ISIC_0031118,202,131,410,328
ISIC_0031119,159,112,436,356
ISIC_0031120,70,28,516,398
ISIC_0031121,232,159,405,316
ISIC_0031122,188,117,429,302
ISIC_0031123,241,169,349,279
ISIC_0031124,185,122,410,363
ISIC_0031125,173,63,471,394
ISIC_0031126,150,108,422,340
ISIC_0031127,138,70,445,356
ISIC_0031128,117,54,480,401
ISIC_0031129,204,105,380,281
ISIC_0031130,108,98,405,382
ISIC_0031131,152,108,417,382
ISIC_0031132,265,178,345,267
ISIC_0031133,105,63,473,373
ISIC_0031134,241,176,396,319
ISIC_0031135,145,66,462,345
ISIC_0031136,54,28,541,429
ISIC_0031137,138,70,450,352
ISIC_0031138,98,63,488,387
ISIC_0031139,145,66,476,391
ISIC_0031140,213,148,377,295
ISIC_0031141,173,110,415,321
ISIC_0031142,218,124,422,345
ISIC_0031143,225,180,347,302
ISIC_0031144,188,145,359,309
ISIC_0031145,237,185,345,293
ISIC_0031146,89,56,483,382
ISIC_0031147,103,77,523,382
ISIC_0031148,150,96,478,352
ISIC_0031149,159,59,445,356
ISIC_0031150,91,63,520,422
ISIC_0031151,131,63,471,377
ISIC_0031152,159,110,420,366
ISIC_0031153,105,68,511,427
ISIC_0031154,227,157,356,291
ISIC_0031155,192,143,391,342
ISIC_0031156,127,42,488,405
ISIC_0031157,124,77,485,373
ISIC_0031158,169,101,448,340
ISIC_0031159,96,38,499,405
ISIC_0031160,202,122,403,309
ISIC_0031161,84,42,523,405
ISIC_0031162,91,80,492,424
ISIC_0031163,141,66,480,389
ISIC_0031164,129,66,462,377
ISIC_0031165,150,61,464,382
ISIC_0031166,204,143,368,300
ISIC_0031167,169,136,403,368
ISIC_0031168,143,94,452,368
ISIC_0031169,206,162,380,314
ISIC_0031170,112,84,457,370
ISIC_0031171,117,89,495,387
ISIC_0031172,122,49,452,398
ISIC_0031173,127,98,457,368
ISIC_0031174,40,7,548,469
ISIC_0031175,134,98,434,352
ISIC_0031176,91,38,499,417
ISIC_0031177,61,52,516,396
ISIC_0031178,188,108,401,328
ISIC_0031179,96,49,502,384
ISIC_0031180,192,103,410,338
ISIC_0031181,234,169,366,298
ISIC_0031182,54,0,532,427
ISIC_0031183,124,101,443,389
ISIC_0031184,108,30,485,396
ISIC_0031185,54,14,504,434
ISIC_0031186,152,82,462,377
ISIC_0031187,213,171,366,316
ISIC_0031188,204,143,401,302
ISIC_0031189,218,166,338,309
ISIC_0031190,115,66,466,354
ISIC_0031191,152,91,434,326
ISIC_0031192,169,98,431,340
ISIC_0031193,159,101,398,326
ISIC_0031194,209,129,420,345
ISIC_0031195,143,30,476,398
ISIC_0031196,84,38,525,436
ISIC_0031197,180,120,401,328
ISIC_0031198,87,47,497,417
ISIC_0031199,117,54,495,405
ISIC_0031200,56,45,502,401
ISIC_0031201,197,89,434,333
ISIC_0031202,80,49,551,387
ISIC_0031203,138,105,455,342
